username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Thompson,Indonesia,Superior Room,3 nights,Solo traveller,11-17-2023 00:00:00,Exceptional,10.0,en-us,"Incredible location, private bungalows",,"title: Exceptional. liked: Incredible location, private bungalows.","title: Exceptional. liked: Incredible location, private bungalows.",0,0,
Josh,United Kingdom,Bungalow with Garden View,3 nights,Solo traveller,11-14-2023 00:00:00,"Great place, go there",10.0,en,"It was beautiful, such a. I’ve spot. The gardens where beautiful & staff would very nice",Nothing,"title: Great place, go there. liked: It was beautiful, such a. I’ve spot. The gardens where beautiful & staff would very nice. disliked: Nothing.","title: Great place, go there. liked: It was beautiful, such a. I’ve spot. The gardens where beautiful & staff would very nice. disliked: Nothing.",0,0,
Amit,Netherlands,Bungalow with Garden View,4 nights,Couple,10-31-2023 00:00:00,Exceptional,10.0,en-us,"Beautiful place, friendly staff, nice and quiet.","Nothing, it’s so good","title: Exceptional. liked: Beautiful place, friendly staff, nice and quiet. disliked: Nothing, it’s so good.","title: Exceptional. liked: Beautiful place, friendly staff, nice and quiet. disliked: Nothing, it’s so good.",0,0,
Amit,Netherlands,Bungalow with Garden View,3 nights,Couple,10-24-2023 00:00:00,Excellent,10.0,en-us,"Beautiful property, nice staff and good housing","Atm is far away, so bring enough money if you come here","title: Excellent. liked: Beautiful property, nice staff and good housing. disliked: Atm is far away, so bring enough money if you come here.","title: Excellent. liked: Beautiful property, nice staff and good housing. disliked: Atm is far away, so bring enough money if you come here.",0,0,
Kaili,Estonia,Honeymoon Suite,2 nights,Family,10-22-2023 00:00:00,Passable,5.0,en,"Location. It is very quiet and lovely views by the ocean. Good place just to relax. Food was great, especially raviolis. Nice swimming pool. Good wifi and lovely and helpful staff.","This hotel was clearly understaffed. Our room needed a deep clean. Sliding door was not sliding, we had to lift it to close it . We choose honeymoon suite because of the bubble bath and view, bath did not started to work. Overall Honemoon suite needs updating and a better lamps.","title: Passable. liked: Location. It is very quiet and lovely views by the ocean. Good place just to relax. Food was great, especially raviolis. Nice swimming pool. Good wifi and lovely and helpful staff. disliked: This hotel was clearly understaffed. Our room needed a deep clean. Sliding door was not sliding, we had to lift it to close it . We choose honeymoon suite because of the bubble bath and view, bath did not started to work. Overall Honemoon suite needs updating and a better lamps.","title: Passable. liked: Location. It is very quiet and lovely views by the ocean. Good place just to relax. Food was great, especially raviolis. Nice swimming pool. Good wifi and lovely and helpful staff. disliked: This hotel was clearly understaffed. Our room needed a deep clean. Sliding door was not sliding, we had to lift it to close it . We choose honeymoon suite because of the bubble bath and view, bath did not started to work. Overall Honemoon suite needs updating and a better lamps.",2,0,
Ann,Luxembourg,Bungalow with Garden View,2 nights,Couple,10-09-2023 00:00:00,We had an amazing stay!,10.0,en,"Our bungalow was super nice and spacious, the garden area is beautiful and very relaxing. The hotel is in walking distance to the surf spot and some restaurants. The staff is very friendly.","The breakfast is from 8 am, which was a little late for us but that was not really an issue.","title: We had an amazing stay! liked: Our bungalow was super nice and spacious, the garden area is beautiful and very relaxing. The hotel is in walking distance to the surf spot and some restaurants. The staff is very friendly. disliked: The breakfast is from 8 am, which was a little late for us but that was not really an issue.","title: We had an amazing stay! liked: Our bungalow was super nice and spacious, the garden area is beautiful and very relaxing. The hotel is in walking distance to the surf spot and some restaurants. The staff is very friendly. disliked: The breakfast is from 8 am, which was a little late for us but that was not really an issue.",0,0,
Claire,New Zealand,Two Bedroom Villa with Garden View,3 nights,Family,10-05-2023 00:00:00,If we had the option to cancel and move once there we would have.,3.0,en-us,The location is beautiful and grounds have lovely walks with views,Construction was happening right by pool area and we were not told in advance. Rooms were very dark. Beds uncomfortable. Bathroom smelled of urine on arrival. Air con only working effectively in one of three rooms. Breakfast only 3 options and no drink option for kids. Staff seem disinterested and not very receptive or responsive.,title: If we had the option to cancel and move once there we would have. liked: The location is beautiful and grounds have lovely walks with views. disliked: Construction was happening right by pool area and we were not told in advance. Rooms were very dark. Beds uncomfortable. Bathroom smelled of urine on arrival. Air con only working effectively in one of three rooms. Breakfast only 3 options and no drink option for kids. Staff seem disinterested and not very receptive or responsive.,title: If we had the option to cancel and move once there we would have. liked: The location is beautiful and grounds have lovely walks with views. disliked: Construction was happening right by pool area and we were not told in advance. Rooms were very dark. Beds uncomfortable. Bathroom smelled of urine on arrival. Air con only working effectively in one of three rooms. Breakfast only 3 options and no drink option for kids. Staff seem disinterested and not very receptive or responsive.,4,0,
Luke,United Kingdom,Superior Room,10 nights,Couple,09-03-2023 00:00:00,Pleasant,6.0,en,"Great location, garden, room",Many staff were unfriendly or clueless. Restaurant has poor service and food. Has a feeling of being abandoned by management and not well maintained. Our shower didn't work properly and was not fixed when we asked.,"title: Pleasant. liked: Great location, garden, room. disliked: Many staff were unfriendly or clueless. Restaurant has poor service and food. Has a feeling of being abandoned by management and not well maintained. Our shower didn't work properly and was not fixed when we asked.","title: Pleasant. liked: Great location, garden, room. disliked: Many staff were unfriendly or clueless. Restaurant has poor service and food. Has a feeling of being abandoned by management and not well maintained. Our shower didn't work properly and was not fixed when we asked.",2,0,
Alessandro,Italy,Superior Room,1 night,Couple,08-18-2023 00:00:00,Exceptional,10.0,en,Beautiful place,,title: Exceptional. liked: Beautiful place.,title: Exceptional. liked: Beautiful place.,0,0,
Sabine,Germany,Bungalow with Garden View,3 nights,Couple,08-13-2023 00:00:00,Private Paradise,10.0,en,"A little Paradise, very quiet and private. Breakfast was good. The Bungalow had a lot of space, clean, looks little bit like 1001 night. The shower outside was also great. Every bungalow has its own kitchen next to it. On the terrace you feel alone, nobody can see you because of all the plants. We had a hot stone massage next to the cliff, you could hear the ocean while relaxing.",The Restaurant was quite expansive.,"title: Private Paradise. liked: A little Paradise, very quiet and private. Breakfast was good. The Bungalow had a lot of space, clean, looks little bit like 1001 night. The shower outside was also great. Every bungalow has its own kitchen next to it. On the terrace you feel alone, nobody can see you because of all the plants. We had a hot stone massage next to the cliff, you could hear the ocean while relaxing. disliked: The Restaurant was quite expansive.","title: Private Paradise. liked: A little Paradise, very quiet and private. Breakfast was good. The Bungalow had a lot of space, clean, looks little bit like 1001 night. The shower outside was also great. Every bungalow has its own kitchen next to it. On the terrace you feel alone, nobody can see you because of all the plants. We had a hot stone massage next to the cliff, you could hear the ocean while relaxing. disliked: The Restaurant was quite expansive.",0,0,
Susan,Indonesia,Superior Room,2 nights,Couple,07-30-2023 00:00:00,Enjoyed our two night stay but don’t think I would stay longer,6.0,en,Breakfast and location was great,The rooms were a bit dated and Beach view room was not what I expected. I got a glimps of the beach if I bent down.,title: Enjoyed our two night stay but don’t think I would stay longer. liked: Breakfast and location was great. disliked: The rooms were a bit dated and Beach view room was not what I expected. I got a glimps of the beach if I bent down.,title: Enjoyed our two night stay but don’t think I would stay longer. liked: Breakfast and location was great. disliked: The rooms were a bit dated and Beach view room was not what I expected. I got a glimps of the beach if I bent down.,0,0,
Bruce,New Zealand,Honeymoon Suite,3 nights,Couple,07-21-2023 00:00:00,Overall good value for money to stay in an amazing location as long as you don’t mind rustic charm,5.0,en,The location is amazing and the grounds are beautiful but under maintained as very short of staff since the lockdown. Great place to be private and watch the sunsets and walk the beaches,The resort feels like it is coming out of a hard time due to covid lock downs etc the staff numbers are at bare min and it shows in the cleanliness and the general state of the facilities. We could not get our bathroom shower bath to work so had to use the outside shower but this was nice if you didn’t mind having to do so. The resort could be amazing and I hope one day it manages to return to its former glory. Pool is great.,title: Overall good value for money to stay in an amazing location as long as you don’t mind rustic charm. liked: The location is amazing and the grounds are beautiful but under maintained as very short of staff since the lockdown. Great place to be private and watch the sunsets and walk the beaches. disliked: The resort feels like it is coming out of a hard time due to covid lock downs etc the staff numbers are at bare min and it shows in the cleanliness and the general state of the facilities. We could not get our bathroom shower bath to work so had to use the outside shower but this was nice if you didn’t mind having to do so. The resort could be amazing and I hope one day it manages to return to its former glory. Pool is great.,title: Overall good value for money to stay in an amazing location as long as you don’t mind rustic charm. liked: The location is amazing and the grounds are beautiful but under maintained as very short of staff since the lockdown. Great place to be private and watch the sunsets and walk the beaches. disliked: The resort feels like it is coming out of a hard time due to covid lock downs etc the staff numbers are at bare min and it shows in the cleanliness and the general state of the facilities. We could not get our bathroom shower bath to work so had to use the outside shower but this was nice if you didn’t mind having to do so. The resort could be amazing and I hope one day it manages to return to its former glory. Pool is great.,2,0,
Gavin,Czech Republic,Two Bedroom Villa with Garden View,3 nights,Family,06-18-2023 00:00:00,Exceptional,10.0,en,"The villa was nice, and the pool was really great","Tree spiders in the villa, but to be expected","title: Exceptional. liked: The villa was nice, and the pool was really great. disliked: Tree spiders in the villa, but to be expected.","title: Exceptional. liked: The villa was nice, and the pool was really great. disliked: Tree spiders in the villa, but to be expected.",0,0,
Michael,Indonesia,Two Bedroom Villa with Garden View,2 nights,Couple,05-25-2023 00:00:00,"We'll be back, German/Indonesian couple living in Canggu.",10.0,en,"The area is fantastic! Huge bungalow with 3 bedrooms, terrace, kitchen and fridge. Also nice restaurant with good food!",,"title: We'll be back, German/Indonesian couple living in Canggu. liked: The area is fantastic! Huge bungalow with 3 bedrooms, terrace, kitchen and fridge. Also nice restaurant with good food!","title: We'll be back, German/Indonesian couple living in Canggu. liked: The area is fantastic! Huge bungalow with 3 bedrooms, terrace, kitchen and fridge. Also nice restaurant with good food!",0,0,
Chiraz,Qatar,Bungalow with Garden View,3 nights,Group,05-19-2023 00:00:00,Amazing but expect presence of all kinds of insects,10.0,en-us,"The view and the place were amazing, like heaven on earth","- A lot of insects were there, actually this was expected as it's surrounded by nature but some people are afraid of them. - cleaning could be better - Reception is open from 13:00 to 21:30 only, no phone available only by WhatsApp and no service provided after that time","title: Amazing but expect presence of all kinds of insects. liked: The view and the place were amazing, like heaven on earth. disliked: - A lot of insects were there, actually this was expected as it's surrounded by nature but some people are afraid of them. - cleaning could be better - Reception is open from 13:00 to 21:30 only, no phone available only by WhatsApp and no service provided after that time.","title: Amazing but expect presence of all kinds of insects. liked: The view and the place were amazing, like heaven on earth. disliked: - A lot of insects were there, actually this was expected as it's surrounded by nature but some people are afraid of them. - cleaning could be better - Reception is open from 13:00 to 21:30 only, no phone available only by WhatsApp and no service provided after that time.",0,0,
Ralf,Indonesia,Superior Room,1 night,Couple,03-27-2023 00:00:00,A luxury stay,10.0,en,"Great location, spacious garden, lovely pool,comfy bed in a spacious villa. Felt like staying in a boutique luxury resort with some fading glory - what we thoroughly enjoyed. Great on-site restaurant, especially the daily menu, also good breakfast",,"title: A luxury stay. liked: Great location, spacious garden, lovely pool,comfy bed in a spacious villa. Felt like staying in a boutique luxury resort with some fading glory - what we thoroughly enjoyed. Great on-site restaurant, especially the daily menu, also good breakfast.","title: A luxury stay. liked: Great location, spacious garden, lovely pool,comfy bed in a spacious villa. Felt like staying in a boutique luxury resort with some fading glory - what we thoroughly enjoyed. Great on-site restaurant, especially the daily menu, also good breakfast.",0,0,
Solange,Switzerland,Two Bedroom Villa with Ocean View,2 nights,Family,12-08-2025 00:00:00,Un paradis (un peu éloigné),8.0,fr,"La végétation et les alentours de l'hôtel sont magnifiquement bien aménagés.Un paradis . Les chambres aussi meublées avec goût. Belle piscine , bon dejeuner","Isolé, pas de grab disponible pas de possibilité de retirer de l'argent liquide ni à l'hôtel ni sans la localité tout proche. Je n'avais pas d'eau chaude dans ma salle de bains. .chambre 9.Le neon était manquant et le service de chambre na pas changé les linges, ni remis,du café ou de l'eau alors que nous sommes restés 3 nuits.","title: Un paradis (un peu éloigné) liked: La végétation et les alentours de l'hôtel sont magnifiquement bien aménagés.Un paradis . Les chambres aussi meublées avec goût. Belle piscine , bon dejeuner. disliked: Isolé, pas de grab disponible pas de possibilité de retirer de l'argent liquide ni à l'hôtel ni sans la localité tout proche. Je n'avais pas d'eau chaude dans ma salle de bains. .chambre 9.Le neon était manquant et le service de chambre na pas changé les linges, ni remis,du café ou de l'eau alors que nous sommes restés 3 nuits.",,0,0,
Anna,Germany,Superior Room,1 night,Solo traveller,10-12-2025 00:00:00,Ein Natur-Ereignis,8.0,de,"Das Meer, die Natur toppppp",Badezimmer sehr veraltet,"title: Ein Natur-Ereignis. liked: Das Meer, die Natur toppppp. disliked: Badezimmer sehr veraltet.",,0,0,
Frederic,Indonesia,Bungalow with Garden View,1 night,Family,10-01-2025 00:00:00,Merveilleux endroit,8.0,fr,"Les jardins, la chambre, la vue",Restaurant a l'interieur ne donne pas envie,"title: Merveilleux endroit. liked: Les jardins, la chambre, la vue. disliked: Restaurant a l'interieur ne donne pas envie.",,0,0,
Andrea,Spain,Superior Room,1 night,Couple,09-25-2025 00:00:00,Recomendable,9.0,es,"La ubicacion y las instalaciones. Increible vistas, con playita privada. El personal es muy amable.",Tuvimos una grata experiencia en general.,"title: Recomendable. liked: La ubicacion y las instalaciones. Increible vistas, con playita privada. El personal es muy amable. disliked: Tuvimos una grata experiencia en general.",,0,0,
Sybille,France,Superior Room,4 nights,Group,08-31-2025 00:00:00,Mi figue mi raisin,7.0,fr,L'emplacement La nature Le personnel professionnel à l'écoute et toujours soucieux de réparer/compenser l'accueil plus que consternant du patron La cuisine du restaurant est excellente dans un cadre superbe,"Un accueil déplorable du patron qui affirmait que ma réservation n'était pas payée Aucune considération Il a fallu se débrouiller seul pour justifier du paiement qui avait été fait - établissement tenu par un Francophone - tout simplement honteux au regard des 4 autres hôtels dont nous venions En dehors de la partie restauration, ça semble être à l'abandon car manque sérieusement d'entretien, peu d'éclairage et le soir ça se complique pour retourner à sa chambre Sale, pas d'eau, pas d'eau chaude, climatisation non fonctionnelle, des cocons d'insectes dans les rideaux, des fourmis partout ... Sans tout ça, le lieu est magique, c'est bien dommage","title: Mi figue mi raisin. liked: L'emplacement La nature Le personnel professionnel à l'écoute et toujours soucieux de réparer/compenser l'accueil plus que consternant du patron La cuisine du restaurant est excellente dans un cadre superbe. disliked: Un accueil déplorable du patron qui affirmait que ma réservation n'était pas payée Aucune considération Il a fallu se débrouiller seul pour justifier du paiement qui avait été fait - établissement tenu par un Francophone - tout simplement honteux au regard des 4 autres hôtels dont nous venions En dehors de la partie restauration, ça semble être à l'abandon car manque sérieusement d'entretien, peu d'éclairage et le soir ça se complique pour retourner à sa chambre Sale, pas d'eau, pas d'eau chaude, climatisation non fonctionnelle, des cocons d'insectes dans les rideaux, des fourmis partout ... Sans tout ça, le lieu est magique, c'est bien dommage.",,0,0,
Adrien,France,Bungalow with Garden View,3 nights,Couple,08-24-2025 00:00:00,Le lieu ne fait pas tout,7.0,fr,Le lieu Le jardin magnifique La baie L'hébergement tranquille Le staff d'accueil de la réception,Ouverture du restaurant un peu tardive le matin et en plus temps d'attente tres long ce qui ne permet pas de finir son petit dejeuner avant 9h30 3 coupures d'eau en 3 jours et quand l'eau marche souvent a tres faible debit,title: Le lieu ne fait pas tout. liked: Le lieu Le jardin magnifique La baie L'hébergement tranquille Le staff d'accueil de la réception. disliked: Ouverture du restaurant un peu tardive le matin et en plus temps d'attente tres long ce qui ne permet pas de finir son petit dejeuner avant 9h30 3 coupures d'eau en 3 jours et quand l'eau marche souvent a tres faible debit.,,0,0,
Mechai,France,Superior Room,1 night,Family,08-07-2025 00:00:00,Établissement simple et propre dans un très joli cadre,8.0,fr,Emplacement et vue mer depuis la chambre,,title: Établissement simple et propre dans un très joli cadre. liked: Emplacement et vue mer depuis la chambre.,,0,0,
Wanrooij,Netherlands,Two Bedroom Villa with Garden View,3 nights,Family,08-06-2025 00:00:00,Mysterieuze plek,7.0,nl,"Prachtige verlaten locatie aan zee, huisjes staan in een soort donkere jungle. Alles is een beetje vervallen en verouderd. Muren bedekt in mos en alles vochtig. We waren bijna alleen, veel lege huisjes wat bijdroeg aan de mysterieuze sfeer. Restaurant heel goed, echt heerlijk gegeten.","Niet brandschoon, gordijnen waren stuk, ramen en deuren sloten niet goed waardoor beestjes naar binnen kropen. We schrokken van twee enorme Tokey gekkos in onze kamer, een soort schorpioen op het terras en honderden kikkers op het pad.","title: Mysterieuze plek. liked: Prachtige verlaten locatie aan zee, huisjes staan in een soort donkere jungle. Alles is een beetje vervallen en verouderd. Muren bedekt in mos en alles vochtig. We waren bijna alleen, veel lege huisjes wat bijdroeg aan de mysterieuze sfeer. Restaurant heel goed, echt heerlijk gegeten. disliked: Niet brandschoon, gordijnen waren stuk, ramen en deuren sloten niet goed waardoor beestjes naar binnen kropen. We schrokken van twee enorme Tokey gekkos in onze kamer, een soort schorpioen op het terras en honderden kikkers op het pad.",,0,0,
Sergi,Spain,Honeymoon Suite,2 nights,Couple,05-17-2025 00:00:00,Genial para desconectar.,8.0,es,"la intimidad de las mini casas, con unas vistas al mar ideales☺️","El restaurante cierra demasiado pronto, a las 19:00h","title: Genial para desconectar. liked: la intimidad de las mini casas, con unas vistas al mar ideales☺️. disliked: El restaurante cierra demasiado pronto, a las 19:00h.",,0,0,
Míša,Czech Republic,Two Bedroom Villa with Garden View,10 nights,Family,02-12-2025 00:00:00,Superb,9.0,cs,"Pro ty, kteří hledají krásné ubytování v zeleni blízko moře vřele doporučuji. Zatím jsem nebyla na klidnějším místě plné zeleně, kousek od moře.",,"title: Superb. liked: Pro ty, kteří hledají krásné ubytování v zeleni blízko moře vřele doporučuji. Zatím jsem nebyla na klidnějším místě plné zeleně, kousek od moře.",,0,0,
Christa,Germany,Superior Room,4 nights,Solo traveller,12-19-2024 00:00:00,Very good,8.0,de,"Sehr schöner Garten, Swimmingpool mit schönem Ausblick und sehr lang. Gut zum schwimmen. Restaurant mit super Meerblick. Einige Bungalows mit seitlichem Meerblick. Sonst wunderschöner Blick in den grünen Garten. Phantastischer einsamer endloser Strand mit Brandung in der Nähe zum spazierengehen. Beeindruckend!",,"title: Very good. liked: Sehr schöner Garten, Swimmingpool mit schönem Ausblick und sehr lang. Gut zum schwimmen. Restaurant mit super Meerblick. Einige Bungalows mit seitlichem Meerblick. Sonst wunderschöner Blick in den grünen Garten. Phantastischer einsamer endloser Strand mit Brandung in der Nähe zum spazierengehen. Beeindruckend!",,0,0,
Monique,Netherlands,Bungalow with Garden View,3 nights,Couple,11-15-2024 00:00:00,in the middle of nowhere,7.0,nl,"Mooie locatie, had veel weg van een retreat. Prima wanneer je rust en totale afzondering zoekt. Veel ruimte rondom de huisjes. Mooi zwembad.","In de omgeving was helemaal niets. Geen winkels, geen restaurants, helemaal niets. Je bent volledig op het hotel aangewezen waar ook niets te doen is. Het privé strand is zwart en onbereikbaar. De wifi is slecht. Ontbijt zeer matig. Veel trappen en hoogteverschillen. Je moet goed ter been zijn.","title: in the middle of nowhere. liked: Mooie locatie, had veel weg van een retreat. Prima wanneer je rust en totale afzondering zoekt. Veel ruimte rondom de huisjes. Mooi zwembad. disliked: In de omgeving was helemaal niets. Geen winkels, geen restaurants, helemaal niets. Je bent volledig op het hotel aangewezen waar ook niets te doen is. Het privé strand is zwart en onbereikbaar. De wifi is slecht. Ontbijt zeer matig. Veel trappen en hoogteverschillen. Je moet goed ter been zijn.",,0,0,
Les,France,Superior Room,1 night,Group,10-24-2024 00:00:00,Very good,8.0,fr,"Le lieu, l'accueil, le service ce et les plats vegans",,"title: Very good. liked: Le lieu, l'accueil, le service ce et les plats vegans.",,0,0,
Susanne,Germany,Bungalow with Garden View,1 night,Family,10-21-2024 00:00:00,Very good,8.0,de,"Wunderschöner, großer, weitläufiger Garten, super Lage direkt am Meer, an einer kleinen Bucht. Schöner Pool. Made ist sehr freundlich und zugewandt.","""Unser"" Bungalow (3) könnte eine Auffrischung gebrauchen. Die anderen Bungalows kann ich nicht beurteilen. Die Rezeption war leider fast nie besetzt. Anregung: Es wäre schön, wenn es vielleicht feste Zeiten gäbe, zu denen die Gäste jemanden in der Rezeption antreffen würden. Es muss ja nicht den ganzen Tag jemand dort sitzen","title: Very good. liked: Wunderschöner, großer, weitläufiger Garten, super Lage direkt am Meer, an einer kleinen Bucht. Schöner Pool. Made ist sehr freundlich und zugewandt. disliked: ""Unser"" Bungalow (3) könnte eine Auffrischung gebrauchen. Die anderen Bungalows kann ich nicht beurteilen. Die Rezeption war leider fast nie besetzt. Anregung: Es wäre schön, wenn es vielleicht feste Zeiten gäbe, zu denen die Gäste jemanden in der Rezeption antreffen würden. Es muss ja nicht den ganzen Tag jemand dort sitzen.",,0,0,
Bart,Netherlands,Bungalow with Garden View,2 nights,Solo traveller,10-16-2024 00:00:00,Superb,9.0,nl,De locatie was erg mooi en het personeel was heel erg vriendelijk. Het eten was ook erg lekker.,De bedden zijn niet heel goed want je voelt de vering in je rug.,title: Superb. liked: De locatie was erg mooi en het personeel was heel erg vriendelijk. Het eten was ook erg lekker. disliked: De bedden zijn niet heel goed want je voelt de vering in je rug.,,0,0,
Sylvie,France,Superior Room,2 nights,Solo traveller,10-13-2024 00:00:00,Very good,8.0,fr,"Le site est magnifique. Les logements spacieux et décorés à mon goût, douche extérieure et terrasse dans un écrain de nature exceptionnel. Piscine, bâtiments et restaurant avec vue sur une jolie petite plage. Le bruit de l'océan, le chant des oiseaux et autres animaux... vraiment agréable.","La literie, les tarifs restaurant. Un entretien des lieux devient nécessaire.","title: Very good. liked: Le site est magnifique. Les logements spacieux et décorés à mon goût, douche extérieure et terrasse dans un écrain de nature exceptionnel. Piscine, bâtiments et restaurant avec vue sur une jolie petite plage. Le bruit de l'océan, le chant des oiseaux et autres animaux... vraiment agréable. disliked: La literie, les tarifs restaurant. Un entretien des lieux devient nécessaire.",,0,0,
Randy,France,Bungalow with Garden View,3 nights,Couple,10-07-2024 00:00:00,Excellent rapport qualité/prix,9.0,fr,"Endroit exceptionnel par sa localisation, secret bay apporte un calme certain, le coucher de soleil est magnifique. Parfois difficile de se baigner selon la houle mais la piscine est parfaite. À 10min à pied des autres restaurants de Balian beach. Les équipements sont certes anciens mais eau chaude et climatisation sans problème, literie ok. Très charmant! Meilleur rapport qualité/prix de notre séjour d’un mois.",,"title: Excellent rapport qualité/prix. liked: Endroit exceptionnel par sa localisation, secret bay apporte un calme certain, le coucher de soleil est magnifique. Parfois difficile de se baigner selon la houle mais la piscine est parfaite. À 10min à pied des autres restaurants de Balian beach. Les équipements sont certes anciens mais eau chaude et climatisation sans problème, literie ok. Très charmant! Meilleur rapport qualité/prix de notre séjour d’un mois.",,0,0,
Eeckhout,Belgium,Superior Room,2 nights,Family,10-06-2024 00:00:00,Very good,8.0,fr,Presque tout 😉 un endroit super beau avec piscine propre et chaude et jardin entretenu . déjeuné super . Pression d' eau bonne mais vite froide ...😀,Le confort du lit et la propreté du protège matelas ....,title: Very good. liked: Presque tout 😉 un endroit super beau avec piscine propre et chaude et jardin entretenu . déjeuné super . Pression d' eau bonne mais vite froide ...😀. disliked: Le confort du lit et la propreté du protège matelas ....,,0,0,
Emilie,France,Bungalow with Garden View,1 night,Couple,09-27-2024 00:00:00,Paisible,9.0,fr,"On est resté 5 nuits, c’était exceptionnel ! L’emplacement juste en face de l’océan, le restaurant délicieux, la piscine magnifique, la tranquillité des lieux, les cabanes sont authentiques (avec douche en extérieur) mais magnifiques! Il y a énormément de végétation on s’y sent vraiment bien! On accède au spot de spot de surf en moins de 10min à pied. Et le spot est incroyable.. et c’est moins fréquenté qu’ailleurs.","Ouverture du petit dej servi un peu tard à mon goût (8h), souvent servi au alentour de 8h30. On a choix entre : Mi goreng ou nasi goreng ou crêpe au fruit ou toast (les œufs sont en suppléments, ça c’est dommage) + 1 assiette de fruit + thé ou café. Il y a rarement quelqu’un à la réception donc personne qui contrôle les entrées et sorties. Le village est tranquille je pense que ça craint rien, mais c’est bien de le savoir. Hormis ça… et ce sont des détails. Tout été parfait!","title: Paisible. liked: On est resté 5 nuits, c’était exceptionnel ! L’emplacement juste en face de l’océan, le restaurant délicieux, la piscine magnifique, la tranquillité des lieux, les cabanes sont authentiques (avec douche en extérieur) mais magnifiques! Il y a énormément de végétation on s’y sent vraiment bien! On accède au spot de spot de surf en moins de 10min à pied. Et le spot est incroyable.. et c’est moins fréquenté qu’ailleurs. disliked: Ouverture du petit dej servi un peu tard à mon goût (8h), souvent servi au alentour de 8h30. On a choix entre : Mi goreng ou nasi goreng ou crêpe au fruit ou toast (les œufs sont en suppléments, ça c’est dommage) + 1 assiette de fruit + thé ou café. Il y a rarement quelqu’un à la réception donc personne qui contrôle les entrées et sorties. Le village est tranquille je pense que ça craint rien, mais c’est bien de le savoir. Hormis ça… et ce sont des détails. Tout été parfait!",,0,0,
Robbert,Netherlands,Superior Room,7 nights,Couple,08-13-2024 00:00:00,Een geweldige plek als je wilt relaxen,8.0,nl,"De ligging, het uitzicht op de zee, het zwembad en de vriendelijkheid van het personeel","Het zou allemaal wel iets schoner kunnen en sommige dingen zijn aan vervanging toe ( föhn, ventilator)","title: Een geweldige plek als je wilt relaxen. liked: De ligging, het uitzicht op de zee, het zwembad en de vriendelijkheid van het personeel. disliked: Het zou allemaal wel iets schoner kunnen en sommige dingen zijn aan vervanging toe ( föhn, ventilator)",,0,0,
David,Switzerland,Superior Room,3 nights,Family,08-10-2024 00:00:00,Très beau cadre naturel et très confortable,8.0,fr,Le cadre naturel exceptionnel,,title: Très beau cadre naturel et très confortable. liked: Le cadre naturel exceptionnel.,,0,0,
Lita,Netherlands,Superior Room,3 nights,Couple,07-28-2024 00:00:00,Was leuk maar zou niet hier te lang blijven want het is niks te bleven in de omgeving,7.0,nl,Mooi uitzicht en rustig,"Ver van alles , verouderd","title: Was leuk maar zou niet hier te lang blijven want het is niks te bleven in de omgeving. liked: Mooi uitzicht en rustig. disliked: Ver van alles , verouderd.",,0,0,
Isabelle,France,Superior Room,2 nights,Family,07-23-2024 00:00:00,Un excellent point de chute en dehors du tourman de Kuta et ses environs,8.0,fr,"La vue sur la plage privée , les superbes vagues , l’excellent rapport qualité prix . Contrairement aux commentaires lus , les petits déjeuners étaient très bien . Les chambres sont très confortables. Superbe piscine . De même , j’ai souvent lu la critique de l’isolement de l’hôtel ,….en marchant 5 min , il y a plusieurs autres restaurants et surtout en marchant 15 min en direction de la grande route principal , un délicieux night market ( 17h/ minuit ) avec de nombreuses roulottes locales délicieuses et très très bon marché","Les repas un peu long à être servi mais c’est tout de même une tendance Balinaise . Et j’ai l’impresssion que dans cet hôtel , il y a moins de personnel qu’ailleurs . Je n’ai pas non plus vraiment aimé le massage ( douloureux et le bain c’est fait dans un bain froid )","title: Un excellent point de chute en dehors du tourman de Kuta et ses environs. liked: La vue sur la plage privée , les superbes vagues , l’excellent rapport qualité prix . Contrairement aux commentaires lus , les petits déjeuners étaient très bien . Les chambres sont très confortables. Superbe piscine . De même , j’ai souvent lu la critique de l’isolement de l’hôtel ,….en marchant 5 min , il y a plusieurs autres restaurants et surtout en marchant 15 min en direction de la grande route principal , un délicieux night market ( 17h/ minuit ) avec de nombreuses roulottes locales délicieuses et très très bon marché. disliked: Les repas un peu long à être servi mais c’est tout de même une tendance Balinaise . Et j’ai l’impresssion que dans cet hôtel , il y a moins de personnel qu’ailleurs . Je n’ai pas non plus vraiment aimé le massage ( douloureux et le bain c’est fait dans un bain froid )",,0,0,
