text,trip,title,images,rating,language,reviewer,review_id,like_count,review_tip,subratings,review_link,is_translated,owner_response,created_at_date,original_language,published_at_date,stay_date,trip_type,reviewer_name,reviewer_avatar
"This hotel is beautifully located on the west coast. A nice view on the sea and the beach. The swimming poll is great. We had a large room. Our 3 sons wanted to have surf lessons. The hotel has a friendly surfing instructor but it is only one. Because the sea is very difficult, it was not possible to have lessons for the 3 boys at the same moment. 
To be honest, this place is not suitable for surf beginners. Beginners better go to Kuta Beach. 
But he the location is great!","{""stay_date"": ""2014-05-31"", ""trip_type"": ""family""}",No surfing for beginners,[],3,en,"{""name"": ""jilles7"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg"", ""hometown"": {""location_name"": ""Oegstgeest"", ""tripadvisor_entity_id"": 580402, ""location_name_detailed"": ""Oegstgeest, The Netherlands""}, ""username"": ""jilles7"", ""is_verified"": false, ""reviewer_id"": ""B612B00A54C7609B2F3D60F6F7099ACE"", ""profile_link"": ""https://www.tripadvisor.com/Profile/jilles7"", ""contribution_count"": 17}",207793060,2,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 3}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 4}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 3}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 3}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 3}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r207793060-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Jilles7,\n\nThank you for choosing Pondok Pitaya to stay for your family holiday. We hope the whole family had a great time in Balian.\n\nYes, we are aware that the surf can be a handful sometimes but that is just nature. We are very strict and careful in selecting waves for beginners to learn in Balian. The waves usually curls and pearly most days, it is perhaps unfortunate during your stay the sets are slightly too big for your boys. We have high confident on the decision of our surfing instructor when bringing beginners out, just the regular Health and Safety issue. We could not bare if something bad happens. Our guest safety is number one.\n\nLast but not least, thank you so much for your kind testimonial. Maybe on your next visit, your boys can experience the real Balian waves. We wish you a very safe travel.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 210884124, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-06-18"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2014-05-29,en,2014-05-29,,,,
"My boyfriend and I have recently returned from an amazing stay at Pondok Pitaya...

The hotel staff were brilliant, nothing was ever too much trouble, they were always so helpful, warm and caring.  

The hotel location is perfect - right on the beach! The food was really tasty and great value.  The rooms were clean and I always felt incredibly safe and well looked after.

I took several yoga classes with a free ice tea and was very impressed with the quality of the instructing and setting of the classes.

The surf was amazing, lovely long left hand waves (and some rights if you wanted them). I longboard and my boyfriend surfs a short board and we were both really happy with the conditions...plenty of waves to go round! 

We were also very impressed with how friendly the local people were.  A very lovely and talented local photographer from the nearby Balian beach bar (Made Dolly) took some amazing shots of us surfing for a very reasonable price, which meant that we have captured some great memories to bring home with us.

I can not praise this hotel and the staff enough...we will definitely be going back as soon as we can.","{""stay_date"": ""2014-04-30"", ""trip_type"": ""couples""}",Perfect place to surf and unwind,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/66/c5/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/66/d5/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/66/e7/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/66/f2/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/04/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/16/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/25/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/2f/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/4b/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/67/7d/pondok-pitaya-hotel-surfing.jpg""]",5,en,"{""name"": ""MelPerks"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/6a/02/melperks.jpg"", ""hometown"": {""location_name"": ""Perranporth"", ""tripadvisor_entity_id"": 528866, ""location_name_detailed"": ""Perranporth, United Kingdom""}, ""username"": ""MelPerks"", ""is_verified"": false, ""reviewer_id"": ""3BF74905050BF55EA50212A4E52AA1ED"", ""profile_link"": ""https://www.tripadvisor.com/Profile/MelPerks"", ""contribution_count"": 12}",204096661,2,"Request Room 1b if you are a couple...it&#39;s beautiful and has the most space. Also...food wise, Gado Gado salad is huge and so tasty (enough for two at lunch time) and fresh coconut is not only amazing but keeps the bugs away!","[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 4}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r204096661-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Mel, \n\nIt is always a pleasure to share with our team that we have hosted a happy customer. Thank you for your kind words for our services, location, view, staff and food! We wish you well in your world travels and look forward to hosting you on your next visit to Balian Beach\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 207430767, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-05-28"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2014-05-05,en,2014-05-06,,,,
"Just stayed at Pondok Pitaya in April 2014, couldn't find a better surf spot or resort. Right on the beach, accomodation is basic but has every you need if you don't want to watch TV, nice little pool looking out to the ocean.  It was extremely clean & the food was great & cheap, good choice of menu.  The staff were so friendly & hospitable, nothing was a problem.  The only complaint was the coffee, a tad strong for us Aussies :-) A few of other restaurants walking distance that are worth trying.  Would stay again in a heart beat.  We'll be back Pondok Pitaya.","{""stay_date"": ""2014-04-30"", ""trip_type"": ""friends""}",What a place to relax & unwind,[],5,en,"{""name"": ""Joannep2041"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/8a/avatar011.jpg"", ""hometown"": {""location_name"": ""Brisbane"", ""tripadvisor_entity_id"": 255068, ""location_name_detailed"": ""Brisbane, Australia""}, ""username"": ""Joannep2041"", ""is_verified"": false, ""reviewer_id"": ""4568F08DA64CC44E5F25E5B622BB2C6D"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Joannep2041"", ""contribution_count"": 2}",201152443,0,You can&#39;t go wrong with any of the rooms you chose as they all have a view of the water,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r201152443-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Joanne,\n\nThank you so much for your kind testimonial. \n\nWe are so happy to hear that you had a really good stay with us. Please let us know when is the next time you are here...so the bar staff can prepare the coffee just how you like it. That way your next trip with us will be 10/10 hehehe.\n\nagain, thank you. the staff send their regards.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 202361984, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-04-23"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2014-04-15,en,2014-04-15,,,,
"Just cant wait to reviewing this place. Came with friends to surf today. Best spot you can ever have. Right on the beach with perfect location and comfy sit. Food also good and friendly staffs. Too bad we just came for short visit, next time would be better. Defenately recomended. Type of the room is stunning and unique. The truly tropical bali we expected. Well done maintaned and clean.","{""stay_date"": ""2014-03-31"", ""trip_type"": ""friends""}",Best Chill Out Ever!!!,[],5,en,"{""name"": ""Fany A"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/02/5c/53/fany-a.jpg"", ""hometown"": {""location_name"": ""Bali"", ""tripadvisor_entity_id"": 294226, ""location_name_detailed"": ""Bali, Indonesia""}, ""username"": ""FanyA353"", ""is_verified"": false, ""reviewer_id"": ""30176FB318922FD0862A5EACE5E7462A"", ""profile_link"": ""https://www.tripadvisor.com/Profile/FanyA353"", ""contribution_count"": 8}",197452777,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r197452777-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Fany,\n\nThank you so much and we are very glad you had a very good short visit. Did u manage to stay for sunset? maybe next time??\n\nThanks again and have a nice weekend!!\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 198234925, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-03-22"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2014-03-15,en,2014-03-15,,,,
"Very nice spot for surfers, yummy food and friendly staff. You can surf, join yoga lesson or enjoy the swimming pool. Cool music from the bar at night, perfect to relax during sunset. Affordable price for Bungalows and Resturant (don't miss Tempeh burger and fried banana!).","{""stay_date"": ""2014-02-28"", ""trip_type"": ""friends""}","Surf, Eat, Relax!",[],5,en,"{""name"": ""d4riog"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg"", ""hometown"": {""location_name"": ""Brisbane"", ""tripadvisor_entity_id"": 255068, ""location_name_detailed"": ""Brisbane, Australia""}, ""username"": ""d4riog"", ""is_verified"": false, ""reviewer_id"": ""4DA9913D5D093CFD52EF797AE9827250"", ""profile_link"": ""https://www.tripadvisor.com/Profile/d4riog"", ""contribution_count"": 2}",195390294,0,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r195390294-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Dario!!\n\nGood to hear from you! hope everything is well back in Brisbane!\n\nPlace is not the same without you!!\n\nWhen is your next holiday? send our regards to your surfer gf\n\n- Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 196485836, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-03-07"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2014-02-26,en,2014-02-26,,,,
"Nice place to see Bali in an unusual way. Affordable room rates and very good Indonesian foods. Perfect place to stay for surfing, yoga and do nothing. All the staff were nice and friendly. I recommend everyone to stay at Pondok Pitaya.","{""stay_date"": ""2014-02-28"", ""trip_type"": ""friends""}",Bali 2.0,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/70/58/09/pondok-pitaya-hotel-surfing.jpg""]",5,en,"{""name"": ""Daniel R N"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg"", ""hometown"": {""location_name"": ""Jakarta"", ""tripadvisor_entity_id"": 294229, ""location_name_detailed"": ""Jakarta, Indonesia""}, ""username"": ""drnugroho"", ""is_verified"": false, ""reviewer_id"": ""9EFE4AAC8D919F4C066DE4104D8E7D36"", ""profile_link"": ""https://www.tripadvisor.com/Profile/drnugroho"", ""contribution_count"": 22}",195293210,0,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r195293210-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Daniel,\n\nWe are very happy to hear back from you, hows home? Thanks so much for your kind testimonial. We hope you enjoy your stay. We look forward for you to coma back for a weekend getaway with your girlfriend.\n\n-Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 196485761, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-03-07"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2014-02-25,en,2014-02-25,,,,
"The place perfect, nice, perfect view on the beach, restaurant ok and nice, staffs very ""bali style"", yes swimming pool not clean enough. Area only good for surfers, difficult to swim, big waves, currents, so much pieces of wood on the black sand beach, beach dirty....but nice waves and good current to go behind the point break. Around are beautiful landscape of rice fields !!","{""stay_date"": ""2014-01-31"", ""trip_type"": ""family""}",Perfect for surfers,[],5,en,"{""name"": ""djukbaa"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/bb/bf/59/djukbaa.jpg"", ""hometown"": {""location_name"": ""Tours"", ""tripadvisor_entity_id"": 187130, ""location_name_detailed"": ""Tours, France""}, ""username"": ""djukbaa"", ""is_verified"": false, ""reviewer_id"": ""04AECD6AA19B62C7D2F5912094DE8D6E"", ""profile_link"": ""https://www.tripadvisor.com/Profile/djukbaa"", ""contribution_count"": 27}",192240364,0,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 3}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 4}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r192240364-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Djukbaa,\n\nThank you for staying with us. we are constantly trying to improve to make your stay better and memorable. Thank you for your testimonial, we look forward to have you back.\n\n-Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 194800783, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-02-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2014-01-27,en,2014-01-28,,,,
"I stayed at a bungalow in Pondok Pitaya hotel for 10 days over Dec - Jan period. The bungalow was built in a traditional style which was very charming, it was a clean and cool place surrounded by a beautiful garden.  The double bed was very comfortable and the bathroom was clean and had a hot shower.

I had a few meals at the hotel restaurant which has a good selection of Indonesian and western meals on the menu, they were of high quality and were delicious.  I would highly recommend the yellow curry and a veggie wrap.  The fresh fruit juices were also fantastic and I particularly enjoyed the watermelon juice with lime.

There are a variety of activities on offer, surfing is always an option and if you're not a surfer you can take yoga classes or sunbath by the pool among other activities.  The massages offered through the hotel were very good ( I've had 4 from 3 different masseuses!).  The experience of having the massages at a gazebo by the beach was truly magnificent.  There are also beach walks to different bays and a night market to explore with various local food options.

If you're looking for a real holiday out of the hustle and bustle of Denpasar, I would highly recommend Pondok Pitaya, it is in a tranquil little village with a friendly community feel, the staff at the hotel were wonderful and they go out of their way to make sure you're comfortable and at ease.

","{""stay_date"": ""2014-01-31"", ""trip_type"": ""solo""}",Relaxing and tranquil location,[],5,en,"{""name"": ""jinslebelle"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fe/d8/77/jinslebelle.jpg"", ""hometown"": {""location_name"": ""Wellington"", ""tripadvisor_entity_id"": 255115, ""location_name_detailed"": ""Wellington, New Zealand""}, ""username"": ""jinslebelle"", ""is_verified"": false, ""reviewer_id"": ""346419EF21F79D7F9847E6C7C8CF6AD8"", ""profile_link"": ""https://www.tripadvisor.com/Profile/jinslebelle"", ""contribution_count"": 5}",190546423,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r190546423-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Kia Ora Jin,\n\nThank you for your stay here, the staff cant get enough of you!!\n\nThanks for being so kind to them, we hope your stay here is memorable. next time, we hope the wave is more easier to learn on. \n\nWe look forward to have you on your next Bali holiday. \n\nNek Minit!!\n\n-Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 194800701, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-02-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2014-01-12,en,2014-01-12,,,,
"well at first i didnt expect that there is this place in tabanan, it wasn't so far from ngurah rai since they've highway nowadays.
nice and clean balinese  bungalow with perfect sea waves and cool breeze. 

great food in both balinese and western, also the services was helpful and very friendly. well overall pitaya may be one of the best place on tabanan and i'd love to come back again :))","{""stay_date"": ""2013-10-31"", ""trip_type"": null}",best choice to surf and relax,[],4,en,"{""name"": ""inyomanbudi"", ""avatar"": null, ""hometown"": {""location_name"": ""Jakarta"", ""tripadvisor_entity_id"": 294229, ""location_name_detailed"": ""Jakarta, Indonesia""}, ""username"": ""inyomanbudi"", ""is_verified"": false, ""reviewer_id"": ""51E8BEF64BC5D72379AF53A448785F31"", ""profile_link"": ""https://www.tripadvisor.com/Profile/inyomanbudi"", ""contribution_count"": 1}",184737063,0,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 3}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 4}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r184737063-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Nyoman,\n\nThank you for your kind testimonial. we look forward to have you back here with your beautiful wife to be.\n\nuntil then, have a nice weekend and stay cool!!\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 194800519, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2014-02-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2013-11-15,en,2013-11-15,,,,
"I came here with one of me mates as i was told the surf here was amazing, and i certainly wasnt disappointed. We both hired out the bungalow down the end of the resort closest to the river which easily sleeps 5 people. The Bungalow is 3 stories high, so the view I had of the swell from the second floor was absolutely perfect. The sound of the waves and the cool sea breeze were great to fall asleep to as well. 
The restaurant wasnt too bad either, The food was delicious, i recommend giving their yellow curry a go. The service was great too and the staff there were very nice and polite, also very easy to get along with. 
Overall great place, great people and great surf. By far the best stop off on our tour and will definitely be coming back again!","{""stay_date"": ""2013-10-31"", ""trip_type"": ""friends""}",Pondok Pitaya is a surfers paradise,[],5,en,"{""name"": ""Justin F"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg"", ""hometown"": {""location_name"": ""Melbourne"", ""tripadvisor_entity_id"": 255100, ""location_name_detailed"": ""Melbourne, Australia""}, ""username"": ""Juz10fizzle"", ""is_verified"": false, ""reviewer_id"": ""DE8D8AC1DBA5D946F3201E3A6B7F4248"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Juz10fizzle"", ""contribution_count"": 1}",181433774,1,"The large bungalows are the place to stay, great view of the surf and layout is unbelievable","[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 4}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r181433774-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear JuzFizzle,\n\nWe hope you enjoyed your visit to Balian. Thank you for being an awesome guest while staying here. Next yellow curry is on us!!\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 181759529, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2013-10-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2013-10-18,en,2013-10-18,,,,
"I had a great stay here, the cottages are unique, location great and staff are attentive and friendly. This is by far the best choice if choosing to stay in Balian. It is located right on the beach and occupies most of the best scenic spots in the area. All the other accommodation options we saw require a long walk up a hill.
The cottages / bungalows are very comfortable, the food is very good and reasonably priced. Try the coconut shakes! I was surprised to see a diverse range of travelers staying here, a few families, surfers, couples and so on. It pretty much caters for all. I was traveling with a friend and we both had a great relaxing stay. Overall, a big thumbs up!!","{""stay_date"": ""2013-10-31"", ""trip_type"": ""friends""}",Perfect Location to Relax or Surf,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b0/c6/f8/room-10.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b0/c6/fa/pondok-pitaya-surfer.jpg""]",5,en,"{""name"": ""David S"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg"", ""hometown"": {""location_name"": ""Jakarta"", ""tripadvisor_entity_id"": 294229, ""location_name_detailed"": ""Jakarta, Indonesia""}, ""username"": ""davidsR9IR"", ""is_verified"": false, ""reviewer_id"": ""B120E8FCEA689D7C3A35331C01826BCC"", ""profile_link"": ""https://www.tripadvisor.com/Profile/davidsR9IR"", ""contribution_count"": 12}",181429786,0,"Spend a bit more and get room no.10 , it is 2 1/2 stories, has plenty of beds, quiet, and maybe the best view.","[{""name"": ""value"", ""label"": ""Value"", ""rating"": 5}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r181429786-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi David S,\n\nThanks so much for your kind words, we hope you enjoyed your stay and we look forward to see you back here with your family. \n\nHave a safe flight back!!\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 181759452, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2013-10-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2013-10-18,en,2013-10-18,,,,
"We stayed here with our kids and I cant remember the number of our little house.  We actually stayed in two different rooms as there was a problem with the booking.  They had double booked us with another family and after two nights, we had to move. ( despite being already in the room ) it is a lovely hotel, right on the beach.  terrific restauant too.  Unfortunatley,  as it is the last place before the beach it is also a hang out spot for all of the surfers and their girlfriends.  Not a problem if their not taking up sun lounges and using the small pool.  ( which is not really clean )  I would stay here again,  but I would bring a laptop so I can watch movies and listen to music when the swells gone.  Lots of great places to stay in this village.  It is well worth the drive up the coast to Balian.","{""stay_date"": ""2013-04-30"", ""trip_type"": ""family""}",almost heaven,[],3,en,"{""name"": ""Al G"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/a0/94/80/alli-g.jpg"", ""hometown"": null, ""username"": ""allig2013"", ""is_verified"": false, ""reviewer_id"": ""A897A7331BBC8ADF03966CDE0F86537E"", ""profile_link"": ""https://www.tripadvisor.com/Profile/allig2013"", ""contribution_count"": 76}",180265618,0,"ask for a room at the front, so you can see water.","[{""name"": ""value"", ""label"": ""Value"", ""rating"": 4}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 3}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 3}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r180265618-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Alli G,\n\nThanks so much for your testimonial. Please accept our apology for the double booking ( wont happen again). We will put your input to the staff and continue to increase our quality of service. Thanks again. Please send our regards to your family.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 181759811, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2013-10-21"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Manager""}",2013-10-09,en,2013-10-09,,,,
