username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Anja,Germany,Standard Double Room,4 nights,Family,10-09-2024 00:00:00,Very good,8.0,de,Das Hotel ist für den Preis absolut gut. Zum Frühstück wäre Obst toll gewesen.,,title: Very good. liked: Das Hotel ist für den Preis absolut gut. Zum Frühstück wäre Obst toll gewesen.,,0,0,"Dear Anja Thank you for your wonderful feedback! We’re delighted to hear that you found our hotel to be a great value for your stay. We appreciate your suggestion about adding fruit to our breakfast menu. We always strive to enhance our offerings, and your input helps us to improve. We hope to welcome you back soon and provide an even better experience! And We wish you a great day and Much love From Us ♡ Best regards, All Staff Balian Paradise Hotel"
Antoine,France,Standard Double Room,1 night,Family,09-15-2024 00:00:00,Good,7.0,fr,La chambre est spacieuse et confortable.,La piscine est clairement vétuste.,title: Good. liked: La chambre est spacieuse et confortable. disliked: La piscine est clairement vétuste.,,0,0,"Dear Antoine Thank you for your feedback! We delighted to hear that you found your room spacious and comfortable. We truly appreciate your comments regarding the pool. We are aware of its condition and are currently exploring options to refresh and update the area for our guests. Your insights are invaluable to us, and we hope to provide an even better experience during your next stay. Warm regards, Balian Paradise Team"
Juan,Spain,Standard Double Room,2 nights,Family,09-15-2024 00:00:00,Transporte Local Caro,8.0,es,"La inmensa tranquilidad que se respira en esta playa, y la buena gastronomía y que el servicio de lavandería es rápido, barato y con excelente resultado.","Tienen una mafia con el transporte local e impiden que lleguen los Grab hasta allí para que contrates el transporte con ellos, cobrándote el doble de lo que te saldría por Grab. Si no lo haces así, te quedas allí atrapado. Seguramente sea cosa de todos los negocios de la playa, pero a mí me ha tocado valorar este hotel y voy a decirlo porque es lo que me encontré. Hay forma de esquivarlo.","title: Transporte Local Caro. liked: La inmensa tranquilidad que se respira en esta playa, y la buena gastronomía y que el servicio de lavandería es rápido, barato y con excelente resultado. disliked: Tienen una mafia con el transporte local e impiden que lleguen los Grab hasta allí para que contrates el transporte con ellos, cobrándote el doble de lo que te saldría por Grab. Si no lo haces así, te quedas allí atrapado. Seguramente sea cosa de todos los negocios de la playa, pero a mí me ha tocado valorar este hotel y voy a decirlo porque es lo que me encontré. Hay forma de esquivarlo.",,1,0,"Dear Juan Manuel Thank you for taking the time to share your thoughts about your recent stay with us. We’re thrilled to hear that you enjoyed the tranquility of our beach, the delicious food, and our efficient laundry service. Your kind words mean a lot to us! We also appreciate your feedback regarding the local transport situation. We strive to provide the best experience for our guests, and your insights will help us address any concerns. We will look into this further to ensure our guests have a variety of transportation options available. Thank you again for your valuable feedback. We hope to welcome you back soon! Best regards, Balian Paradise Team"
Cosima,Germany,Superior Double Room,2 nights,Couple,05-04-2024 00:00:00,Schöne neu renovierte Unterkunft in unmittelbarer Nähe zum Surfspot,9.0,de,"Neu renovierte, saubere Zimmer mit moderner Ausstattung, warmer Dusche und neuer Klimaanlage. Ca. 1 Minute Fußweg vom Strand und Surfspot entfernt. Top Preis-Leistungsverhältnis","Der Pool war ziemlich trüb und sah nicht sehr sauber aus. Das Hotel schien aber noch im Umbau zu sein, vielleicht kümmern sie sich noch um den Pool.","title: Schöne neu renovierte Unterkunft in unmittelbarer Nähe zum Surfspot. liked: Neu renovierte, saubere Zimmer mit moderner Ausstattung, warmer Dusche und neuer Klimaanlage. Ca. 1 Minute Fußweg vom Strand und Surfspot entfernt. Top Preis-Leistungsverhältnis. disliked: Der Pool war ziemlich trüb und sah nicht sehr sauber aus. Das Hotel schien aber noch im Umbau zu sein, vielleicht kümmern sie sich noch um den Pool.",,1,0,Dear Cosima Thank you for your Valuable review. It's means alot us. Thank you for your times and everyhing. 😊 And Unfortunately and do really sorry you during your stay you can’t enjoy the pool. It’s still under maintenance. 🙏🏼🙏🏼 We hope to see you on another trip Stay healthy Love from Us 🙏🏼😊
Ekaterina,Russia,Standard Double Room,1 night,Couple,04-23-2024 00:00:00,Very good,8.0,ru,Чисто. Хороший матрас.,Бассейн не очень чистый-пользоваться им не стали,title: Very good. liked: Чисто. Хороший матрас. disliked: Бассейн не очень чистый-пользоваться им не стали.,,1,0,"Dear Ekatarina First Of all, by this message we want to say Thank you so much for your time. And thank you for your Review, its mean alot to us. And we do really appologise for the inconveniece during your stay with us, Do really appologise for the pool, for wverythink, it’s actualy under maintenance. We hope to see you on another trip 😊 Love from Us 🙏🏼"
Lutz,Germany,Economy Double Room,1 night,Solo traveller,02-16-2024 00:00:00,Hotelatmosphäre nah am Strand,8.0,de,Lage und Sauberkeit,alle Räume zeigen nach innen zum Pool,title: Hotelatmosphäre nah am Strand. liked: Lage und Sauberkeit. disliked: alle Räume zeigen nach innen zum Pool.,,0,0,Dear Lutz Thank you so much for your review. We will keep it up for the better experience for the customers. Appreciate you so much.
Binois,France,Standard Double or Twin Room,10 nights,Couple,07-16-2023 00:00:00,L’accueil était très agréable logement était propre et spacieux cependant attention à la wi-fi qui ne marche pas trop e,7.0,fr,"La Propreté du logement, l’espace du logement et l’accueil du personnel￼",La Wi-fi qui ne marche qu’une fois sur deux et le matin il y’avait beaucoup de bruit car il était en travaux,"title: L’accueil était très agréable logement était propre et spacieux cependant attention à la wi-fi qui ne marche pas trop e. liked: La Propreté du logement, l’espace du logement et l’accueil du personnel￼. disliked: La Wi-fi qui ne marche qu’une fois sur deux et le matin il y’avait beaucoup de bruit car il était en travaux.",,0,0,"Thank you for your review, we appreciate it so much."
Floris,Netherlands,Standard Double or Twin Room,1 night,Solo traveller,10-28-2025 00:00:00,Pleasant,6.0,nl,Het bed,Geen optie tot eten bij aankomst,title: Pleasant. liked: Het bed. disliked: Geen optie tot eten bij aankomst.,,0,0,
Yusuke,Japan,Superior Double or Twin Room,8 nights,Group,10-10-2025 00:00:00,最高！,10.0,ja,立地とホスピタリティが最高でした！ 朝食は8種から選べて大変美味しく、 清潔で居心地の良いホテルでした！,施設のせいではないんですが、ある夜の虫の大量発生は不快でした。,title: 最高！. liked: 立地とホスピタリティが最高でした！ 朝食は8種から選べて大変美味しく、 清潔で居心地の良いホテルでした！. disliked: 施設のせいではないんですが、ある夜の虫の大量発生は不快でした。.,,0,0,
Lourdes,Spain,Superior Double or Twin Room,1 night,Couple,07-29-2025 00:00:00,Solo si vas a surfear en esa playa,6.0,es,"Ubicación relativamente buena. La playa que tiene cerca tiene muchas corrientes y no es la mejor para surfear y para bañarse mucho menos (medewi o las de kuta mucho mejor, según nuestra opinión). Desayuno bueno.","Las fotos distan bastante de cómo es en realidad. Está abandonado y la piscina no invita a bañarse. Si te mueves con moto, está bien. Si vienes en taxi, mejor quédate en otro lugar con mejor acceso y cosas cerca.","title: Solo si vas a surfear en esa playa. liked: Ubicación relativamente buena. La playa que tiene cerca tiene muchas corrientes y no es la mejor para surfear y para bañarse mucho menos (medewi o las de kuta mucho mejor, según nuestra opinión). Desayuno bueno. disliked: Las fotos distan bastante de cómo es en realidad. Está abandonado y la piscina no invita a bañarse. Si te mueves con moto, está bien. Si vienes en taxi, mejor quédate en otro lugar con mejor acceso y cosas cerca.",,0,0,
Angélique,France,Superior Double or Twin Room,1 night,Couple,07-27-2025 00:00:00,Une belle adresse,10.0,fr,"Hôtel très sympa, à quelques minutes à pied de la plage. Chambres supérieures très confortables. Très bonne literie. Personnel agréable.",,"title: Une belle adresse. liked: Hôtel très sympa, à quelques minutes à pied de la plage. Chambres supérieures très confortables. Très bonne literie. Personnel agréable.",,0,0,
Serloga,Spain,Superior Double or Twin Room,1 night,Family,05-20-2025 00:00:00,Remanso de paz,10.0,es,Se encuentra al lado de la playa en una zona muy tranquila. En mi opinión tiene una ubicación muy buena a 2 minutos a pie de la playa. Está muy limpio. Tiene enchufe para cargar en cama . Té y café gratis. Te dejan dejar las mochilas antes del check in y después del check out.Es seguro. El WIFI funciona bien en habitaciones y zona común. El personal es muy amable. Las toallas son gratis.,No tiene cocina,title: Remanso de paz. liked: Se encuentra al lado de la playa en una zona muy tranquila. En mi opinión tiene una ubicación muy buena a 2 minutos a pie de la playa. Está muy limpio. Tiene enchufe para cargar en cama . Té y café gratis. Te dejan dejar las mochilas antes del check in y después del check out.Es seguro. El WIFI funciona bien en habitaciones y zona común. El personal es muy amable. Las toallas son gratis. disliked: No tiene cocina.,,0,0,"Dear Serloga Thank you so much for taking the time to leave us such a detailed review! We're delighted to hear that you enjoyed our prime location near the beach and appreciated the cleanliness of our facilities. It's great to know that you found our amenities, such as the in-bed charging plugs, free tea and coffee, and WIFI, to be useful during your stay. Our team strives to provide the best service possible, and it’s wonderful to hear that you felt welcomed by our friendly staff and found our services safe and convenient. We're also happy that you were able to take advantage of our luggage storage before check-in and after check-out. We note your comment about the absence of a kitchen, and we appreciate the feedback. We always aim to make improvements where we can, and your input helps us enhance our facilities and services for future guests. Thank you once again for your kind words and valuable feedback. We hope to welcome you back soon! Best regards, General Manager"
Nakano,Japan,Standard Double or Twin Room,4 nights,Solo traveller,03-06-2025 00:00:00,最高,6.0,ja,スタッフが親切。フレンドリーで明るい。部屋は清潔感がある。,1つ上の階の人の椅子を動かす音がうるさく、寝れない日があった。音が聞こえやすい。,title: 最高. liked: スタッフが親切。フレンドリーで明るい。部屋は清潔感がある。. disliked: 1つ上の階の人の椅子を動かす音がうるさく、寝れない日があった。音が聞こえやすい。.,,1,0,"Dear NAKANO Thank you for taking the time to share your feedback. We're glad to hear that you found our staff friendly and your room clean—these are things we take great pride in. We’re truly sorry, however, to learn that noise from the floor above disrupted your rest. Your comfort is very important to us, and we will look into ways to better manage soundproofing and guest consideration in the future. We appreciate your comments and hope to have the opportunity to provide you with a more restful stay next time. Warm regards, Hotel Manager"
Miriam,Switzerland,Standard Double Room,5 nights,Solo traveller,02-13-2025 00:00:00,Es war oke.,6.0,de,"Die Lage, das Bett",Es war sehr hellhörig. Der Pool hat mich nicht wirklich angesprochen.,"title: Es war oke. liked: Die Lage, das Bett. disliked: Es war sehr hellhörig. Der Pool hat mich nicht wirklich angesprochen.",,0,0,"Dear Miriam Thank you for your feedback! We're glad to hear that you enjoyed the location and the bed. At the same time, we regret that the noise levels and the pool did not meet your expectations. Your comments are valuable to us as we continually strive to improve our guests' experiences. We hope to have the opportunity to welcome you back in the future! Love From Us.!"
Tony,Russia,Superior Double Room,3 nights,Couple,02-04-2025 00:00:00,Exceptional,10.0,ru,"Тихо, чисто, удобно.",,"title: Exceptional. liked: Тихо, чисто, удобно.",,0,0,"Dear Tony Thank you for your wonderful feedback! We're so glad to hear that you found our accommodations quiet, clean, and comfortable. Our team works hard to maintain a pleasant environment for our guests, and your kind words are truly appreciated. We look forward to welcoming you back on your next visit! Love From Us.!"
Ingrid,Germany,Superior Double Room,4 nights,Solo traveller,02-01-2025 00:00:00,Exceptional,10.0,de,"Sehr freundliches und zuvorkommendes Personal, super sauber, sehr bequemes Bett, habe an dieser Unterkunft nichts auszusetzen",,"title: Exceptional. liked: Sehr freundliches und zuvorkommendes Personal, super sauber, sehr bequemes Bett, habe an dieser Unterkunft nichts auszusetzen.",,0,0,"Dear Ingrid Thank you for your wonderful feedback! We're thrilled to hear that you enjoyed your stay and found our staff to be friendly and courteous. It's great to know that you appreciated the cleanliness and comfort of the bed. Your satisfaction means a lot to us, and we are delighted that you had a positive experience. We look forward to welcoming you back soon! Love From Us.!"
Marcel,Germany,Standard Twin Room,1 night,Group,10-30-2024 00:00:00,Pleasant,6.0,de,Entspricht leider nicht mehr wirklich den Bildern.,,title: Pleasant. liked: Entspricht leider nicht mehr wirklich den Bildern.,,0,0,"Dear Marcel Thank you for taking the time to share your feedback. We’re sorry to hear that your experience did not meet your expectations, particularly in relation to the images of our property. We strive to maintain our accommodations and ensure that they reflect the quality shown in our photos. Your comments are valuable to us, and we will address this with our team make improvements. We hope you’ll consider giving us another chance in the future. Your satisfaction is important to us, and we would love the opportunity to provide you with a better experience. Best regards, All Staff Balian Paradise Hotel"
Galina,Indonesia,Superior Double Room,1 night,Couple,10-27-2024 00:00:00,Уютный чистый отель на Балиане,10.0,ru,"Отель приятный, +- соответствует фото. Внутренний двор с садиком и бассейном, просторный ресепшен и там же завтраки и можно найти стойку для хранения досок. Чистый номер, просторный ( большая площадь 24 кв м) и +-свежий, как будто недавно отстроились. Мы брали супериор- в нем был чайник и кофе/чай в отличие от стандартных. Еще было: мини холодильник, 2 полотенца, тапочки, гель для душа, зубные наборы- все на двоих 👍 Отзывчивый стафф, очень хорошие люди работают- им отдельное спасибо 🙏 Вкусные завтраки ( мы брали скрэмбл и панкейк) Перед заездом вносится возвратный депозит в размере 100 000 рупий- захватите на всякий случай наличные с небольшим запасом",,"title: Уютный чистый отель на Балиане. liked: Отель приятный, +- соответствует фото. Внутренний двор с садиком и бассейном, просторный ресепшен и там же завтраки и можно найти стойку для хранения досок. Чистый номер, просторный ( большая площадь 24 кв м) и +-свежий, как будто недавно отстроились. Мы брали супериор- в нем был чайник и кофе/чай в отличие от стандартных. Еще было: мини холодильник, 2 полотенца, тапочки, гель для душа, зубные наборы- все на двоих 👍 Отзывчивый стафф, очень хорошие люди работают- им отдельное спасибо 🙏 Вкусные завтраки ( мы брали скрэмбл и панкейк) Перед заездом вносится возвратный депозит в размере 100 000 рупий- захватите на всякий случай наличные с небольшим запасом.",,1,0,"Dear Galina Thank you so much for your wonderful review! We are thrilled to hear that you enjoyed your stay with us and found our hotel to be nice and comfortable. It's great to know that you appreciated the spaciousness of your room, the amenities provided, and particularly our delicious breakfast options! We take pride in our responsive staff, and your kind words will certainly be shared with them—they will be delighted to know they made a positive impact on your experience. Thank you for mentioning the deposit process; we appreciate your understanding as this helps us maintain our services. We hope to welcome you back for another stay in the future! Best regards, All Staff Balian Paradise Hotel"
Emilie,Belgium,Economy Double Room,1 night,Couple,10-19-2024 00:00:00,Vraiment pas ce à quoi on s’attendait,4.0,fr,"L’emplacement est parfait mais pas bien indiqué. L’hôtel est beau en soit, beau sur les photos mais moins beau en vrai. Il est un peu abîmé et pas très propres dans les parties communes. Dans la chambre, tout est nickel.","On a payé 16€ une nuit toute à fait normale, avec ventilateur. En arrivant, on nous dit bien qu’on a pas de Clim, on acquiesce logiquement. En arrivant dans la chambre, on voit une climatisation mais ils nous ont retiré la télécommande… surprenant. Encore plus surprenant, on n’a pas d’essuie, pas de savons, pas d’eau et pas de papier toilette. Quand je pars demander des serviettes et du papier toilette, on me dit que ce n’est pas compris dans la chambre. Incompréhensible. On a finalement reçu 1 serviette pour deux et on a été se servir de savon dans les chambres à côté, triste à faire. Le lendemain, pas d’eau dans les chambres et aucune excuse pour le dérangement, aucune eau proposée pour dépanner au moment de se brosser les dents. On nous dit d’attendre alors que l’évier de la réception fonctionne … bref, très très moyen.","title: Vraiment pas ce à quoi on s’attendait. liked: L’emplacement est parfait mais pas bien indiqué. L’hôtel est beau en soit, beau sur les photos mais moins beau en vrai. Il est un peu abîmé et pas très propres dans les parties communes. Dans la chambre, tout est nickel. disliked: On a payé 16€ une nuit toute à fait normale, avec ventilateur. En arrivant, on nous dit bien qu’on a pas de Clim, on acquiesce logiquement. En arrivant dans la chambre, on voit une climatisation mais ils nous ont retiré la télécommande… surprenant. Encore plus surprenant, on n’a pas d’essuie, pas de savons, pas d’eau et pas de papier toilette. Quand je pars demander des serviettes et du papier toilette, on me dit que ce n’est pas compris dans la chambre. Incompréhensible. On a finalement reçu 1 serviette pour deux et on a été se servir de savon dans les chambres à côté, triste à faire. Le lendemain, pas d’eau dans les chambres et aucune excuse pour le dérangement, aucune eau proposée pour dépanner au moment de se brosser les dents. On nous dit d’attendre alors que l’évier de la réception fonctionne … bref, très très moyen.",,0,0,"Dear Emillie Thank you for taking the time to share your feedback with us. We truly value your insights as they help us improve our services. We’re pleased to hear that you enjoyed our prime location and your room! However, we sincerely apologize for the various issues you encountered during your stay. It’s concerning to know that the common areas did not meet your expectations, and we are actively working on improving cleanliness and maintenance throughout the hotel. Regarding the room you booked, we want to clarify that the ""Smart Without AC"" room type is specifically designed as a budget-friendly option. On our website, we provide clear information indicating that this room does not include air conditioning, as well as other amenities such as dental kits, shower gel, and slippers. We do mention that these items can be provided upon request for an additional charge. We regret if this information was not adequately communicated to you upon arrival. We apologize for the inconvenience of missing towels and toilet paper. Your experience does not reflect our standards, and we are taking steps to ensure our team is better trained in clearly communicating what is included with each room type. We also regret the lack of water during your stay and the communication issues associated with it. We are addressing these matters to ensure our guests have everything they need for a comfortable stay. Thank you once again for your valuable feedback. We hope to have the opportunity to welcome you back in the future and provide you with an improved experience. I wish you a great day and much love from us. ♡ Best regards, Hotel Management Balian Paradise Hotel"
Michael,Switzerland,Standard Double or Twin Room,3 nights,Couple,03-02-2024 00:00:00,Exceptional,10.0,de,"Alles neu renoviert. Schönes Badezimmer mit Trennwand aus Glas bei der Dusche, leise AC, bequeme Betten, Schreibtisch und Kühlschrank. Zirka 100 Meter bis zum Strand. Preisleistung ist top. Würde jederzeit wieder dort buchen.",Nichts,"title: Exceptional. liked: Alles neu renoviert. Schönes Badezimmer mit Trennwand aus Glas bei der Dusche, leise AC, bequeme Betten, Schreibtisch und Kühlschrank. Zirka 100 Meter bis zum Strand. Preisleistung ist top. Würde jederzeit wieder dort buchen. disliked: Nichts.",,0,0,"Dear Michael... We'd like to say, thank you for your time, you valuable Review, it means alot to Us. We wish you stay healthy, and ofcourse will be waiting for you to comeback Stay with Us. Best Regards All Staff Balian Paradise Resort."
Osamu_atsuta,Japan,Economy Double Room,21 nights,Solo traveller,02-13-2024 00:00:00,とても良い,10.0,ja,すべてのスタッフが丁寧で気持ち良かった,,title: とても良い. liked: すべてのスタッフが丁寧で気持ち良かった.,,0,0,"Dear OSAMU_ATSUTA We would like to say thank you for your time, and do really appreciate your review, it means alot to us. We hope to see you another Day... Love From Balian Paradise Resort."
Raditya,Indonesia,Standard Double or Twin Room,1 night,Solo traveller,11-04-2023 00:00:00,Exceptional,10.0,id,Kamarnya bersih. Pelayanan staffnya sangat baik dan kolam renang terawat. Next time nginap disini lagi.,,title: Exceptional. liked: Kamarnya bersih. Pelayanan staffnya sangat baik dan kolam renang terawat. Next time nginap disini lagi.,,0,0,"Thank you for your review, we appreciate it so much."
Riri,Indonesia,Superior Double Room,1 night,Couple,11-02-2023 00:00:00,Exceptional,10.0,id,Hotel bersih dan bagus,,title: Exceptional. liked: Hotel bersih dan bagus.,,0,0,"Thank you for your review, we appreciate it so much."
Sulaikan,Indonesia,Superior Double Room,1 night,Solo traveller,11-02-2023 00:00:00,Puas,10.0,id,Ya saya sangat suka,Tenang dan dekat pantai,title: Puas. liked: Ya saya sangat suka. disliked: Tenang dan dekat pantai.,,0,0,"Thank you for your review, we appreciate it so much."
Franz,Indonesia,Superior Double Room,1 night,Solo traveller,10-03-2023 00:00:00,Pleasant,6.0,de,Nähe zum Balian Strand. Heisse Dusche,"Die Sauberkeit im Außenbereich liess zu wünschen übrig. Ich war bereits vor 1,5 Jahren dort. Seitdem ist der Swimmingpool nicht nutzbar. Das Hotel hat sehr viele Zimmer wovon höchstens 30 , %genutzt werden.. Mit einigen Sanierungsarbeiten liesse sich einiges machen","title: Pleasant. liked: Nähe zum Balian Strand. Heisse Dusche. disliked: Die Sauberkeit im Außenbereich liess zu wünschen übrig. Ich war bereits vor 1,5 Jahren dort. Seitdem ist der Swimmingpool nicht nutzbar. Das Hotel hat sehr viele Zimmer wovon höchstens 30 , %genutzt werden.. Mit einigen Sanierungsarbeiten liesse sich einiges machen.",,0,0,"Dear Mr Mrs Franz, Greetings From Balian Paradise.. We would like to apologi for that inconveniance, we do sorry for that, it our hard time to step up getting better for customers, we do our best for that. thank you so much for your review and your understanding.. Love From Balian Paradise"
Vedran,Serbia,Standard Double or Twin Room,3 nights,Family,01-18-2026 00:00:00,Superb,9.0,en,,,title: Superb.,title: Superb.,0,0,
Marc,Australia,Superior Double or Twin Room,6 nights,Couple,11-06-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Dom,New Zealand,Standard Double or Twin Room,1 night,Solo traveller,10-13-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Cam,Norway,Economy Double Room,1 night,Solo traveller,10-11-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Aaron,New Zealand,Superior Double or Twin Room,8 nights,Group,10-09-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Michael,Australia,Standard Double or Twin Room,5 nights,Family,08-30-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Ed,New Zealand,Superior Double or Twin Room,9 nights,Solo traveller,08-27-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Kryštof,Czech Republic,Economy Double Room,2 nights,Solo traveller,08-26-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Komang,Australia,Economy Double Room,3 nights,Group,08-18-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Alessandro,Argentina,Economy Double Room,2 nights,Solo traveller,07-21-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Murray,Australia,Standard Double or Twin Room,1 night,Group,06-22-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Bruce,United Kingdom,Standard Double or Twin Room,1 night,Couple,06-18-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Dominic,Australia,Deluxe Double Room,4 nights,Solo traveller,05-18-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Grant,Australia,Standard Double Room,3 nights,Family,05-05-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Stacey,Australia,Deluxe Double Room,4 nights,Couple,03-18-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Rovingjoyce,Indonesia,Deluxe Double Room,1 night,Group,03-11-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Jos,Australia,Deluxe Double Room,2 nights,Solo traveller,03-11-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Tommaso,Australia,Standard Twin Room,1 night,Couple,03-02-2025 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Tommaso,Australia,Standard Double Room,1 night,Couple,03-02-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Komang,Australia,Superior Twin Room,2 nights,Group,02-08-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Daniel,Australia,Standard Double Room,2 nights,Solo traveller,01-29-2025 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Ondřej,Czech Republic,Standard Double Room,1 night,Solo traveller,01-10-2025 00:00:00,Very good,8.0,en-us,,,title: Very good.,title: Very good.,0,0,
Jim,Australia,Superior Double Room,3 nights,Couple,12-15-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Damien,Australia,Deluxe Double Room,10 nights,Solo traveller,11-15-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Judi,Australia,Superior Double Room,20 nights,Family,10-20-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Caleb,Australia,Superior Double Room,3 nights,Family,09-24-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Nico,Switzerland,Standard Double Room,3 nights,Couple,08-14-2024 00:00:00,Superb,9.0,en,,,title: Superb.,title: Superb.,0,0,
Van8899,United States,Superior Double Room,1 night,Family,08-12-2024 00:00:00,Very good,8.0,en-us,,,title: Very good.,title: Very good.,0,0,
Janet,Australia,Standard Double Room,2 nights,Couple,07-26-2024 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Akua,United States,Superior Double Room,10 nights,Couple,07-20-2024 00:00:00,Superb,9.0,en-us,,,title: Superb.,title: Superb.,0,0,
Alex,Australia,Superior Double Room,5 nights,Solo traveller,07-18-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Grant,Australia,Deluxe Double Room,5 nights,Group,06-23-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Travis,Australia,Deluxe Double Room,5 nights,Solo traveller,05-28-2024 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Nelo,Australia,Deluxe Double Room,3 nights,Solo traveller,04-26-2024 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Cam,Norway,Economy Double Room,2 nights,Solo traveller,02-27-2024 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Jenny,United Kingdom,Standard Double or Twin Room,6 nights,Group,02-20-2024 00:00:00,"Staff were very friendly and helpful, that&#3 Made sure reana and fefe.",8.0,en,,,"title: Staff were very friendly and helpful, that&#3 Made sure reana and fefe.","title: Staff were very friendly and helpful, that&#3 Made sure reana and fefe.",0,0,"Dear Henny We appreciate you so much, Great review is meant alot to us to step up and grow. We hope to see you another time. Love from Balian Paradise Best Regards All of us"
Hanne,Finland,Standard Double or Twin Room,1 night,Solo traveller,01-29-2024 00:00:00,Good,7.0,en,,,title: Good.,title: Good.,0,0,
Kückels,"Abkhazia, ​Georgia",Standard Double or Twin Room,1 night,Couple,06-08-2023 00:00:00,Very good,8.0,en,,,title: Very good.,title: Very good.,0,0,
Bisinglasi,Indonesia,Standard Double or Twin Room,1 night,Solo traveller,04-11-2023 00:00:00,Very good,8.0,en-us,,,title: Very good.,title: Very good.,0,0,
Anastasiia,Russia,Superior Double or Twin Room,1 night,Couple,01-09-2026 00:00:00,Bad,1.0,en-us,,,title: Bad.,title: Bad.,0,0,
Arno,Australia,Superior Double or Twin Room,6 nights,Solo traveller,01-09-2026 00:00:00,Pleasant,6.0,en,,,title: Pleasant.,title: Pleasant.,0,0,
Martin,Australia,Standard Double or Twin Room,2 nights,Group,12-12-2025 00:00:00,Great clean and comfortable room. Close to the beach and restaurants. Friendly staff. Bintang fridge in the foyer for po,10.0,en,,,title: Great clean and comfortable room. Close to the beach and restaurants. Friendly staff. Bintang fridge in the foyer for po.,title: Great clean and comfortable room. Close to the beach and restaurants. Friendly staff. Bintang fridge in the foyer for po.,0,0,
Watsford,Australia,Economy Double Room,5 nights,Solo traveller,12-09-2025 00:00:00,Exceptional,10.0,en,,,title: Exceptional.,title: Exceptional.,0,0,
Judith,Indonesia,Deluxe Double Room,3 nights,Family,10-05-2025 00:00:00,Exceptional,10.0,en,,,title: Exceptional.,title: Exceptional.,0,0,
Igor,Ukraine,Economy Double Room,3 nights,Solo traveller,10-03-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Igor,Ukraine,Economy Double Room,3 nights,Solo traveller,09-09-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Sean,Australia,Deluxe Double Room,5 nights,Couple,08-20-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Sean,Australia,Deluxe Double Room,14 nights,Couple,08-20-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Kevin,Australia,Deluxe Double Room,3 nights,Couple,08-18-2025 00:00:00,Exceptional,10.0,en,,,title: Exceptional.,title: Exceptional.,0,0,
Shane,Australia,Deluxe Double Room,5 nights,Solo traveller,08-05-2025 00:00:00,Paradise,10.0,en,,,title: Paradise.,title: Paradise.,0,0,
Sean,Australia,Deluxe Double Room,8 nights,Couple,08-02-2025 00:00:00,Exceptional,10.0,en-us,,,title: Exceptional.,title: Exceptional.,0,0,
Gray,Australia,Standard Double or Twin Room,4 nights,Group,07-07-2025 00:00:00,Exceptional,10.0,en,,,title: Exceptional.,title: Exceptional.,0,0,
